# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
22104at4891	Duplicated	Utg33260	850551	852788	+	525.5	489	https://www.orthodb.org/v10?query=22104at4891	Chaps-domain-containing protein
22104at4891	Duplicated	Utg33264	721680	723848	+	492.1	480	https://www.orthodb.org/v10?query=22104at4891	Chaps-domain-containing protein
22146at4891	Complete	Utg33286	303498	304427	+	409.9	248	https://www.orthodb.org/v10?query=22146at4891	ATP synthase subunit gamma
22190at4891	Complete	Utg33284	215538	217418	+	444.5	340	https://www.orthodb.org/v10?query=22190at4891	RNA polymerase I-specific transcription initiation factor RRN3
22221at4891	Complete	Utg33286	201232	202386	+	132.4	119	https://www.orthodb.org/v10?query=22221at4891	Formyl transferase, N-terminal
22230at4891	Complete	Utg33274	301162	302622	-	264.6	268	https://www.orthodb.org/v10?query=22230at4891	DNA polymerase alpha/epsilon, subunit B
22236at4891	Complete	Utg33260	985370	986938	-	325.9	297	https://www.orthodb.org/v10?query=22236at4891	Phosphodiesterase
22266at4891	Complete	Utg33284	174906	176114	-	300.7	225	https://www.orthodb.org/v10?query=22266at4891	Lariat debranching enzyme
22293at4891	Complete	Utg33272	518886	519734	-	311.7	237	https://www.orthodb.org/v10?query=22293at4891	Porin domain superfamily
22298at4891	Complete	Utg33286	123716	124564	+	274.5	224	https://www.orthodb.org/v10?query=22298at4891	NSF attachment protein
22304at4891	Complete	Utg33280	94001	94900	-	473.4	255	https://www.orthodb.org/v10?query=22304at4891	Mitochondrial carrier
22313at4891	Complete	Utg33284	224641	225606	+	414.3	249	https://www.orthodb.org/v10?query=22313at4891	mitochondrial carrier
22335at4891	Complete	Utg33254	52245	53726	-	119.1	108	https://www.orthodb.org/v10?query=22335at4891	Pre-mRNA-splicing factor 19
22342at4891	Complete	Utg33252	337136	339274	+	226.6	366	https://www.orthodb.org/v10?query=22342at4891	tRNA binding
22345at4891	Complete	Utg33266	202896	204992	-	435.4	528	https://www.orthodb.org/v10?query=22345at4891	Kinesin-like protein
22352at4891	Complete	Utg33252	1043270	1045999	-	453.8	545	https://www.orthodb.org/v10?query=22352at4891	Exocyst complex component SEC15
22375at4891	Complete	Utg33252	80441	81838	+	456.3	347	https://www.orthodb.org/v10?query=22375at4891	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
22380at4891	Complete	Utg33252	789526	791184	+	439.6	426	https://www.orthodb.org/v10?query=22380at4891	Ubiquitin system component Cue
22393at4891	Complete	Utg33266	119495	120355	+	513.3	236	https://www.orthodb.org/v10?query=22393at4891	N-terminal nucleophile aminohydrolase
22405at4891	Complete	Utg33258	223639	224568	+	450.8	264	https://www.orthodb.org/v10?query=22405at4891	Septin
22419at4891	Complete	Utg33274	667802	668959	-	314.9	288	https://www.orthodb.org/v10?query=22419at4891	Glycosyltransferase family 34 protein
22429at4891	Complete	Utg33282	104244	105722	-	430.6	368	https://www.orthodb.org/v10?query=22429at4891	Ubiquitin specific protease, conserved site
22443at4891	Complete	Utg33274	168522	169430	+	511.0	263	https://www.orthodb.org/v10?query=22443at4891	Mitochondrial phosphate carrier protein
22450at4891	Duplicated	Utg33252	1021308	1022300	-	464.0	273	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22450at4891	Duplicated	Utg33278	229590	230546	-	453.5	266	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22513at4891	Complete	Utg33276	202743	203786	-	354.9	227	https://www.orthodb.org/v10?query=22513at4891	similar to Saccharomyces cerevisiae YIL083C CAB2 Probable phosphopantothenoylcysteine synthetase (PPCS)
22516at4891	Complete	Utg33252	496315	497397	-	374.4	262	https://www.orthodb.org/v10?query=22516at4891	Ubiquitin fusion degradation protein 1
22532at4891	Complete	Utg33274	411387	412643	-	126.5	212	https://www.orthodb.org/v10?query=22532at4891	Snf7 family
22538at4891	Complete	Utg33272	472286	473902	+	519.0	351	https://www.orthodb.org/v10?query=22538at4891	mitochondrial carrier
22615at4891	Complete	Utg33250	501711	502664	+	341.0	220	https://www.orthodb.org/v10?query=22615at4891	Dolichyl-phosphate beta-glucosyltransferase
22625at4891	Complete	Utg33280	1027013	1027945	+	395.9	241	https://www.orthodb.org/v10?query=22625at4891	Sphingolipid C4-hydroxylase SUR2
22637at4891	Complete	Utg33266	35846	37063	+	450.9	318	https://www.orthodb.org/v10?query=22637at4891	Translation initiation factor IF2/IF5
22645at4891	Complete	Utg33272	369532	370989	-	442.7	339	https://www.orthodb.org/v10?query=22645at4891	RNA-binding S4 domain
22775at4891	Complete	Utg33286	703530	704669	+	324.6	260	https://www.orthodb.org/v10?query=22775at4891	WD40/YVTN repeat-like-containing domain superfamily
22807at4891	Complete	Utg33250	29736	30470	+	451.1	214	https://www.orthodb.org/v10?query=22807at4891	Eukaryotic translation initiation factor 6
22819at4891	Complete	Utg33280	1191524	1192558	-	391.4	233	https://www.orthodb.org/v10?query=22819at4891	Golgi phosphoprotein 3-like
22821at4891	Complete	Utg33284	172214	173221	-	260.8	217	https://www.orthodb.org/v10?query=22821at4891	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
22833at4891	Complete	Utg33260	409789	410973	+	208.4	255	https://www.orthodb.org/v10?query=22833at4891	SGS domain
22851at4891	Complete	Utg33272	221600	223363	-	409.9	438	https://www.orthodb.org/v10?query=22851at4891	Zinc finger C2H2-type
22859at4891	Complete	Utg33286	139699	140421	+	340.8	195	https://www.orthodb.org/v10?query=22859at4891	Proteasome, subunit alpha/beta
22870at4891	Complete	Utg33254	798092	798949	-	326.7	210	https://www.orthodb.org/v10?query=22870at4891	Carbon-nitrogen hydrolase
22884at4891	Complete	Utg33274	56187	57263	+	506.0	309	https://www.orthodb.org/v10?query=22884at4891	Homoserine dehydrogenase
22920at4891	Complete	Utg33254	774490	775425	+	442.1	265	https://www.orthodb.org/v10?query=22920at4891	60S acidic ribosomal protein P0
22930at4891	Complete	Utg33250	67104	68201	-	325.9	277	https://www.orthodb.org/v10?query=22930at4891	Histone acetyltransferase type B catalytic subunit
23023at4891	Complete	Utg33266	18672	20897	+	444.8	473	https://www.orthodb.org/v10?query=23023at4891	Zinc finger, PHD-type
23029at4891	Complete	Utg33278	117293	118084	+	420.6	236	https://www.orthodb.org/v10?query=23029at4891	Orotidine 5'-phosphate decarboxylase
23053at4891	Complete	Utg33260	530817	531863	-	274.2	287	https://www.orthodb.org/v10?query=23053at4891	Leo1-like protein
23077at4891	Complete	Utg33254	977447	978364	+	173.3	196	https://www.orthodb.org/v10?query=23077at4891	Ribosomal protein L47, mitochondrial
23089at4891	Complete	Utg33250	356738	357811	-	390.8	282	https://www.orthodb.org/v10?query=23089at4891	Serine/threonine-protein phosphatase 2A activator
23143at4891	Complete	Utg33266	272323	273291	-	388.8	257	https://www.orthodb.org/v10?query=23143at4891	terpenoid cyclases/Protein prenyltransferase
23175at4891	Complete	Utg33266	62013	62777	-	334.2	217	https://www.orthodb.org/v10?query=23175at4891	Chorismate mutase
23197at4891	Complete	Utg33260	176389	177528	-	142.1	208	https://www.orthodb.org/v10?query=23197at4891	inositol-1,4,5-trisphosphate 5-phosphatase, putative
23222at4891	Complete	Utg33282	227576	228337	+	387.0	217	https://www.orthodb.org/v10?query=23222at4891	Phosphomannomutase
23226at4891	Complete	Utg33254	38610	39401	-	415.3	205	https://www.orthodb.org/v10?query=23226at4891	Succinate dehydrogenase 
23232at4891	Complete	Utg33260	931322	932290	-	205.7	168	https://www.orthodb.org/v10?query=23232at4891	RNA polymerase Rpb7, N-terminal
23253at4891	Complete	Utg33252	791598	792944	-	278.7	302	https://www.orthodb.org/v10?query=23253at4891	WD40/YVTN repeat-like-containing domain superfamily
23265at4891	Complete	Utg33250	490605	492668	-	437.6	365	https://www.orthodb.org/v10?query=23265at4891	Uncharacterised protein family UPF0061
23266at4891	Complete	Utg33280	1225388	1227256	-	674.7	450	https://www.orthodb.org/v10?query=23266at4891	Ubiquitin-activating enzyme
23312at4891	Complete	Utg33262	381096	382367	-	466.4	287	https://www.orthodb.org/v10?query=23312at4891	putative metallocarboxypeptidase ECM14
23339at4891	Complete	Utg33284	478998	480623	-	348.4	360	https://www.orthodb.org/v10?query=23339at4891	RBR-type E3 ubiquitin transferase
23340at4891	Complete	Utg33266	95646	96935	-	119.3	329	https://www.orthodb.org/v10?query=23340at4891	WD40/YVTN repeat-like-containing domain superfamily
23345at4891	Complete	Utg33284	298765	299916	+	352.6	302	https://www.orthodb.org/v10?query=23345at4891	Protein of unknown function DUF4448
23351at4891	Complete	Utg33286	118496	120010	-	377.9	270	https://www.orthodb.org/v10?query=23351at4891	Histone acetyltransferase
23355at4891	Complete	Utg33264	826217	827269	+	141.8	163	https://www.orthodb.org/v10?query=23355at4891	Aminotransferase class IV
23357at4891	Complete	Utg33276	227123	229519	-	461.4	557	https://www.orthodb.org/v10?query=23357at4891	Exocyst complex component EXOC3/Sec6
23379at4891	Complete	Utg33284	528201	529004	-	259.6	212	https://www.orthodb.org/v10?query=23379at4891	Histidine phosphatase superfamily
23380at4891	Complete	Utg33252	85233	86012	+	458.0	223	https://www.orthodb.org/v10?query=23380at4891	Proteasome endopeptidase complex
23386at4891	Complete	Utg33276	404541	405602	-	237.6	222	https://www.orthodb.org/v10?query=23386at4891	Dual specificity phosphatase
23392at4891	Complete	Utg33260	471063	472088	+	355.0	225	https://www.orthodb.org/v10?query=23392at4891	Zinc finger, CCCH-type
23410at4891	Complete	Utg33260	251918	253141	-	297.2	281	https://www.orthodb.org/v10?query=23410at4891	Programmed cell death protein 2, C-terminal
23507at4891	Complete	Utg33284	104076	105455	+	473.3	327	https://www.orthodb.org/v10?query=23507at4891	Ornithine decarboxylase
23560at4891	Complete	Utg33264	282120	283688	+	154.7	358	https://www.orthodb.org/v10?query=23560at4891	Bud22 domain
23588at4891	Complete	Utg33280	877819	879822	+	321.7	507	https://www.orthodb.org/v10?query=23588at4891	Glucosidase 2 subunit beta
23590at4891	Complete	Utg33254	936374	938458	+	127.9	293	https://www.orthodb.org/v10?query=23590at4891	G-patch domain
23591at4891	Complete	Utg33260	226980	227732	+	340.6	183	https://www.orthodb.org/v10?query=23591at4891	Proteasome endopeptidase complex
23635at4891	Complete	Utg33276	348808	349599	+	351.8	202	https://www.orthodb.org/v10?query=23635at4891	Cytosolic Fe-S cluster assembly factor CFD1
23699at4891	Complete	Utg33254	343794	344987	+	244.1	257	https://www.orthodb.org/v10?query=23699at4891	ribonuclease H-like protein
23723at4891	Complete	Utg33252	172760	173527	+	272.5	202	https://www.orthodb.org/v10?query=23723at4891	Electron transfer flavoprotein, beta subunit
23739at4891	Complete	Utg33284	427470	428486	-	81.8	111	https://www.orthodb.org/v10?query=23739at4891	Ribonuclease H-like protein
23741at4891	Complete	Utg33254	321485	322516	+	448.5	293	https://www.orthodb.org/v10?query=23741at4891	3-keto-steroid reductase
23747at4891	Complete	Utg33258	101197	102408	-	212.9	212	https://www.orthodb.org/v10?query=23747at4891	Zinc finger, RING-type
23750at4891	Complete	Utg33286	114035	115243	-	260.9	235	https://www.orthodb.org/v10?query=23750at4891	Deoxyribonuclease Tat-D
23784at4891	Complete	Utg33260	315176	316111	-	323.2	173	https://www.orthodb.org/v10?query=23784at4891	Ribosome biogenesis protein
23839at4891	Complete	Utg33286	109890	111158	+	256.7	244	https://www.orthodb.org/v10?query=23839at4891	SEP domain
23884at4891	Complete	Utg33276	75886	76812	-	316.8	214	https://www.orthodb.org/v10?query=23884at4891	Pantoate-beta-alanine ligase
23894at4891	Complete	Utg33278	478001	479005	-	371.5	256	https://www.orthodb.org/v10?query=23894at4891	metal-dependent protein hydrolase
23912at4891	Complete	Utg33252	325065	325835	-	378.8	201	https://www.orthodb.org/v10?query=23912at4891	Proteasome endopeptidase complex
23913at4891	Complete	Utg33278	196527	197624	+	456.9	274	https://www.orthodb.org/v10?query=23913at4891	Guanine nucleotide binding protein, alpha subunit
23956at4891	Complete	Utg33254	360563	361915	+	328.2	230	https://www.orthodb.org/v10?query=23956at4891	Zinc finger, CCHC-type
23964at4891	Complete	Utg33252	854830	856614	+	355.6	410	https://www.orthodb.org/v10?query=23964at4891	Mannosyltransferase
23973at4891	Complete	Utg33260	694069	694722	+	326.0	174	https://www.orthodb.org/v10?query=23973at4891	Imidazoleglycerol-phosphate dehydratase
23976at4891	Complete	Utg33252	57975	59357	+	362.4	193	https://www.orthodb.org/v10?query=23976at4891	GTP cyclohydrolase I
24034at4891	Complete	Utg33280	1229105	1230115	+	382.9	239	https://www.orthodb.org/v10?query=24034at4891	Protein SPT3
24073at4891	Complete	Utg33284	597688	598620	+	455.9	247	https://www.orthodb.org/v10?query=24073at4891	Tetrahydrofolate dehydrogenase/cyclohydrolase
24077at4891	Complete	Utg33272	128353	130026	-	241.9	301	https://www.orthodb.org/v10?query=24077at4891	Rab guanine nucleotide exchange factor SEC2
24095at4891	Complete	Utg33250	571965	573503	-	423.8	429	https://www.orthodb.org/v10?query=24095at4891	Uncharacterised protein family UPF0662
24098at4891	Complete	Utg33250	430195	431391	-	362.2	259	https://www.orthodb.org/v10?query=24098at4891	NAD kinase
24114at4891	Complete	Utg33282	17214	18035	-	198.4	202	https://www.orthodb.org/v10?query=24114at4891	26S proteasome non-ATPase regulatory subunit 8
24120at4891	Complete	Utg33260	573525	574457	-	169.4	164	https://www.orthodb.org/v10?query=24120at4891	Thiamine pyrophosphokinase
24124at4891	Complete	Utg33274	371286	372260	+	263.9	241	https://www.orthodb.org/v10?query=24124at4891	Geranylgeranyl transferase type II alpha subunit
24143at4891	Complete	Utg33252	296943	298151	-	397.4	261	https://www.orthodb.org/v10?query=24143at4891	Protein of unknown function DUF2838
24162at4891	Complete	Utg33274	453543	455378	-	309.3	443	https://www.orthodb.org/v10?query=24162at4891	DnaJ domain
24207at4891	Complete	Utg33280	737956	738747	+	155.7	144	https://www.orthodb.org/v10?query=24207at4891	RWD domain
24230at4891	Complete	Utg33262	409878	411575	+	303.7	334	https://www.orthodb.org/v10?query=24230at4891	Peroxin domain
24240at4891	Complete	Utg33286	726769	727461	-	299.6	189	https://www.orthodb.org/v10?query=24240at4891	similar to Saccharomyces cerevisiae YBR261C TAE1 AdoMet-dependent proline methyltransferase
24249at4891	Complete	Utg33270	73869	74630	-	215.6	153	https://www.orthodb.org/v10?query=24249at4891	Cytochrome c heme lyase
24255at4891	Complete	Utg33284	495062	495907	+	184.6	175	https://www.orthodb.org/v10?query=24255at4891	DNA-directed RNA polymerase III subunit RPC5
24271at4891	Complete	Utg33252	179638	180768	+	517.6	326	https://www.orthodb.org/v10?query=24271at4891	Choline-phosphate cytidylyltransferase
24305at4891	Complete	Utg33254	464343	466952	-	568.7	628	https://www.orthodb.org/v10?query=24305at4891	Exocyst complex component SEC10
24318at4891	Complete	Utg33254	875660	876466	+	233.0	209	https://www.orthodb.org/v10?query=24318at4891	Mitochondrial ATPase complex subunit ATP10
24320at4891	Complete	Utg33284	598796	599827	-	377.1	244	https://www.orthodb.org/v10?query=24320at4891	Ribosome biogenesis protein RPF2
24329at4891	Complete	Utg33274	81698	82702	+	153.2	191	https://www.orthodb.org/v10?query=24329at4891	Lysine methyltransferase
24360at4891	Complete	Utg33262	235522	236367	-	271.1	214	https://www.orthodb.org/v10?query=24360at4891	ribonuclease activity
24376at4891	Complete	Utg33280	1116796	1117578	+	323.4	231	https://www.orthodb.org/v10?query=24376at4891	Ribosomal protein S15
24398at4891	Complete	Utg33250	392001	393794	+	541.8	440	https://www.orthodb.org/v10?query=24398at4891	Nuclear RNA export factor
24421at4891	Complete	Utg33276	187579	188313	-	215.1	166	https://www.orthodb.org/v10?query=24421at4891	37S ribosomal protein S25, mitochondrial
24461at4891	Complete	Utg33272	38651	39502	+	306.5	219	https://www.orthodb.org/v10?query=24461at4891	alpha/beta-hydrolase
24498at4891	Complete	Utg33286	41756	42544	+	208.1	147	https://www.orthodb.org/v10?query=24498at4891	HotDog domain superfamily
24559at4891	Complete	Utg33286	521309	522163	+	263.6	199	https://www.orthodb.org/v10?query=24559at4891	Ribosomal protein S5 domain 2-type fold
24579at4891	Complete	Utg33254	405021	406262	+	416.7	306	https://www.orthodb.org/v10?query=24579at4891	Proline dehydrogenase
24588at4891	Complete	Utg33280	1082894	1084432	-	156.5	339	https://www.orthodb.org/v10?query=24588at4891	Rabenosyn, Rab binding domain
24610at4891	Complete	Utg33282	192801	193907	+	130.4	158	https://www.orthodb.org/v10?query=24610at4891	kinase-like protein
24621at4891	Complete	Utg33286	444954	446288	+	336.2	307	https://www.orthodb.org/v10?query=24621at4891	Chitobiosyldiphosphodolichol beta-mannosyltransferase
24627at4891	Complete	Utg33252	235978	237438	+	578.8	398	https://www.orthodb.org/v10?query=24627at4891	Squalene monooxygenase
24629at4891	Complete	Utg33264	80950	81699	-	389.6	217	https://www.orthodb.org/v10?query=24629at4891	Proteasome endopeptidase complex
24643at4891	Complete	Utg33280	89910	90767	+	405.8	227	https://www.orthodb.org/v10?query=24643at4891	tRNA (guanine-N(7)-)-methyltransferase
24646at4891	Complete	Utg33264	21888	22817	+	384.8	244	https://www.orthodb.org/v10?query=24646at4891	P-loop containing nucleoside triphosphate hydrolase
24692at4891	Complete	Utg33260	990000	990863	-	399.6	217	https://www.orthodb.org/v10?query=24692at4891	Proteasome endopeptidase complex
24693at4891	Complete	Utg33276	307774	308547	-	292.9	203	https://www.orthodb.org/v10?query=24693at4891	1-(5-phosphoribosyl)-5-
24709at4891	Complete	Utg33272	569414	570577	-	288.1	248	https://www.orthodb.org/v10?query=24709at4891	WD40-repeat-containing domain
24785at4891	Complete	Utg33250	318828	319718	-	534.0	267	https://www.orthodb.org/v10?query=24785at4891	Ribosomal protein L5 eukaryotic/L18 archaeal
24793at4891	Complete	Utg33252	142158	143501	+	300.0	274	https://www.orthodb.org/v10?query=24793at4891	WD40/YVTN repeat-like-containing domain superfamily
24818at4891	Complete	Utg33286	534435	535079	-	365.8	190	https://www.orthodb.org/v10?query=24818at4891	RNA polymerase, Rpb5, N-terminal
24835at4891	Complete	Utg33280	272451	273509	-	427.6	252	https://www.orthodb.org/v10?query=24835at4891	ATPase GET3
24837at4891	Complete	Utg33286	352713	353642	-	401.1	233	https://www.orthodb.org/v10?query=24837at4891	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
24838at4891	Complete	Utg33266	277195	278214	+	283.6	262	https://www.orthodb.org/v10?query=24838at4891	Ubiquitin-activating enzyme
24892at4891	Complete	Utg33266	298285	300144	-	555.4	487	https://www.orthodb.org/v10?query=24892at4891	RNA polymerase III Rpc82, C -terminal
24928at4891	Complete	Utg33278	202167	203021	+	329.2	232	https://www.orthodb.org/v10?query=24928at4891	Pyrroline-5-carboxylate reductase
24980at4891	Complete	Utg33272	303612	304319	+	390.2	198	https://www.orthodb.org/v10?query=24980at4891	Ribosomal protein S3, C-terminal
24992at4891	Complete	Utg33252	22783	23712	+	281.2	208	https://www.orthodb.org/v10?query=24992at4891	Surfeit locus 4
24998at4891	Complete	Utg33250	330415	331461	+	161.6	194	https://www.orthodb.org/v10?query=24998at4891	Zinc finger, PHD-type
25014at4891	Complete	Utg33272	668302	668958	-	327.5	194	https://www.orthodb.org/v10?query=25014at4891	Mitochondrial inner membrane protease ATP23
25050at4891	Missing
25078at4891	Complete	Utg33266	281962	282762	+	274.6	199	https://www.orthodb.org/v10?query=25078at4891	Dolichol-phosphate mannosyltransferase
25079at4891	Complete	Utg33284	183137	183772	-	267.3	181	https://www.orthodb.org/v10?query=25079at4891	RNA polymerase III, subunit Rpc25
25093at4891	Complete	Utg33272	147839	148780	-	183.5	183	https://www.orthodb.org/v10?query=25093at4891	Yif1 family
25101at4891	Complete	Utg33254	745189	746457	-	231.4	218	https://www.orthodb.org/v10?query=25101at4891	Chromatin structure-remodeling complex subunit SFH1
25116at4891	Complete	Utg33274	77421	78986	-	449.5	378	https://www.orthodb.org/v10?query=25116at4891	alpha-1,2-Mannosidase
25118at4891	Complete	Utg33280	530233	532080	+	294.6	280	https://www.orthodb.org/v10?query=25118at4891	Ankyrin repeat-containing domain
25147at4891	Complete	Utg33274	334525	335466	+	197.3	195	https://www.orthodb.org/v10?query=25147at4891	cyclin-like protein
25148at4891	Complete	Utg33260	490928	491908	-	299.5	220	https://www.orthodb.org/v10?query=25148at4891	mitochondrial carrier
25170at4891	Complete	Utg33284	369950	371434	+	444.8	350	https://www.orthodb.org/v10?query=25170at4891	Lung seven transmembrane receptor-like
25172at4891	Complete	Utg33254	593037	593852	+	452.4	239	https://www.orthodb.org/v10?query=25172at4891	GPN-loop GTPase
25180at4891	Complete	Utg33280	783581	784480	-	319.3	233	https://www.orthodb.org/v10?query=25180at4891	Ribosomal protein S24, mitochondrial
25195at4891	Complete	Utg33280	41517	42521	-	374.4	237	https://www.orthodb.org/v10?query=25195at4891	Arf GTPase activating protein
25196at4891	Complete	Utg33286	724567	726483	-	540.2	447	https://www.orthodb.org/v10?query=25196at4891	Rho GTPase activation protein
25214at4891	Complete	Utg33260	526427	527878	-	509.3	356	https://www.orthodb.org/v10?query=25214at4891	Serine/threonine-protein kinase RIO1
25226at4891	Complete	Utg33254	878795	880867	-	333.0	397	https://www.orthodb.org/v10?query=25226at4891	Sec1-like protein
25236at4891	Missing
25254at4891	Complete	Utg33264	124784	126526	-	228.2	288	https://www.orthodb.org/v10?query=25254at4891	conserved oligomeric Golgi complex component, putative
25269at4891	Complete	Utg33262	374706	375353	+	316.4	177	https://www.orthodb.org/v10?query=25269at4891	Uracil phosphoribosyltransferase
25281at4891	Complete	Utg33278	414383	415165	-	436.0	223	https://www.orthodb.org/v10?query=25281at4891	Ribosome biogenesis protein NSA2
25295at4891	Complete	Utg33264	771252	772187	+	164.3	172	https://www.orthodb.org/v10?query=25295at4891	Metallo-dependent hydrolase
25313at4891	Complete	Utg33280	285407	286645	-	310.2	254	https://www.orthodb.org/v10?query=25313at4891	terpenoid cyclases/Protein prenyltransferase
25329at4891	Complete	Utg33272	55097	56848	-	338.5	384	https://www.orthodb.org/v10?query=25329at4891	Protein KRI1
25386at4891	Complete	Utg33274	315901	316661	-	296.4	186	https://www.orthodb.org/v10?query=25386at4891	Proteasome, subunit alpha/beta
25396at4891	Complete	Utg33252	1016917	1017777	+	262.9	197	https://www.orthodb.org/v10?query=25396at4891	GTP cyclohydrolase 1 type 2/Nif3
25405at4891	Complete	Utg33284	236233	237171	-	215.6	193	https://www.orthodb.org/v10?query=25405at4891	chromatin associated protein KTI12
25406at4891	Complete	Utg33260	788112	789053	-	419.0	255	https://www.orthodb.org/v10?query=25406at4891	MPN domain
25443at4891	Complete	Utg33284	170936	171676	-	449.2	234	https://www.orthodb.org/v10?query=25443at4891	Phosphoglycerate mutase
25476at4891	Complete	Utg33254	262595	263260	+	398.7	188	https://www.orthodb.org/v10?query=25476at4891	Ribosomal protein L10e
25480at4891	Complete	Utg33260	237072	237809	+	156.1	139	https://www.orthodb.org/v10?query=25480at4891	Protein OPI10
25484at4891	Complete	Utg33286	144746	145336	+	248.3	146	https://www.orthodb.org/v10?query=25484at4891	ribosomal protein L16
25501at4891	Complete	Utg33252	214399	216600	-	379.3	350	https://www.orthodb.org/v10?query=25501at4891	Transcription initiation factor IIF subunit alpha
25506at4891	Complete	Utg33282	32282	33169	+	181.7	220	https://www.orthodb.org/v10?query=25506at4891	DnaJ domain
25519at4891	Complete	Utg33282	65755	66759	+	274.9	235	https://www.orthodb.org/v10?query=25519at4891	histidinol phosphate phosphatase H
25527at4891	Complete	Utg33264	334237	335241	-	298.2	225	https://www.orthodb.org/v10?query=25527at4891	NADP-dependent oxidoreductase domain
25563at4891	Complete	Utg33254	529637	530569	-	360.3	233	https://www.orthodb.org/v10?query=25563at4891	Purine nucleoside phosphorylase
25565at4891	Complete	Utg33260	311082	311807	+	305.8	211	https://www.orthodb.org/v10?query=25565at4891	PIN-like domain superfamily
25572at4891	Complete	Utg33264	213022	214041	-	276.1	208	https://www.orthodb.org/v10?query=25572at4891	Uracil-DNA glycosylase
25615at4891	Complete	Utg33260	114493	115290	+	238.8	192	https://www.orthodb.org/v10?query=25615at4891	tRNA methyltransferase TRM10-type domain
25626at4891	Complete	Utg33254	122087	123319	+	298.0	214	https://www.orthodb.org/v10?query=25626at4891	Maintenance of mitochondrial morphology protein 1
25646at4891	Complete	Utg33280	532669	533412	-	370.1	218	https://www.orthodb.org/v10?query=25646at4891	Triosephosphate isomerase
25673at4891	Complete	Utg33252	1068381	1069478	-	236.0	261	https://www.orthodb.org/v10?query=25673at4891	3',5'-cyclic-nucleotide phosphodiesterase
25713at4891	Complete	Utg33262	493579	494505	+	220.8	230	https://www.orthodb.org/v10?query=25713at4891	tRNA binding
25731at4891	Complete	Utg33252	1060642	1061787	-	259.8	237	https://www.orthodb.org/v10?query=25731at4891	adenosine deaminase activity
25768at4891	Complete	Utg33252	560255	560965	+	327.9	199	https://www.orthodb.org/v10?query=25768at4891	tRNA(His) guanylyltransferase
25783at4891	Complete	Utg33252	171576	172484	-	355.9	227	https://www.orthodb.org/v10?query=25783at4891	Phosphoserine phosphatase
25808at4891	Complete	Utg33264	250438	251061	+	293.2	172	https://www.orthodb.org/v10?query=25808at4891	Small GTPase superfamily
25824at4891	Complete	Utg33272	491206	492123	+	245.2	189	https://www.orthodb.org/v10?query=25824at4891	Ribonuclease
25828at4891	Complete	Utg33272	470950	471993	-	341.0	281	https://www.orthodb.org/v10?query=25828at4891	Actin cytoskeleton-regulatory complex protein END3
25873at4891	Complete	Utg33258	284848	285909	-	175.5	176	https://www.orthodb.org/v10?query=25873at4891	ENTH/VHS
25937at4891	Complete	Utg33284	433536	434243	+	358.4	207	https://www.orthodb.org/v10?query=25937at4891	Ribosome assembly factor mrt4
25943at4891	Complete	Utg33284	126100	127608	+	296.2	255	https://www.orthodb.org/v10?query=25943at4891	metal ion transmembrane transporter activity
25948at4891	Complete	Utg33252	742483	743268	-	233.6	184	https://www.orthodb.org/v10?query=25948at4891	Staphylococcal nuclease (SNase-like), OB-fold
25967at4891	Complete	Utg33254	733874	734960	-	148.3	168	https://www.orthodb.org/v10?query=25967at4891	Cytidine deaminase-like protein
25981at4891	Duplicated	Utg33254	993784	994959	+	359.1	372	https://www.orthodb.org/v10?query=25981at4891	FK506-binding protein
25981at4891	Duplicated	Utg33264	115046	116278	-	353.3	367	https://www.orthodb.org/v10?query=25981at4891	FK506-binding protein
26005at4891	Complete	Utg33280	886906	887559	+	394.9	201	https://www.orthodb.org/v10?query=26005at4891	Adenylate kinase
26018at4891	Complete	Utg33252	174292	175143	-	204.3	171	https://www.orthodb.org/v10?query=26018at4891	p-loop containing nucleoside triphosphate hydrolase protein
26055at4891	Complete	Utg33258	282005	282886	+	168.3	179	https://www.orthodb.org/v10?query=26055at4891	Ribosomal RNA-processing protein 7
26056at4891	Complete	Utg33266	68359	69240	+	266.8	200	https://www.orthodb.org/v10?query=26056at4891	Ubiquitin-activating enzyme
26076at4891	Complete	Utg33264	146837	147907	+	241.9	229	https://www.orthodb.org/v10?query=26076at4891	DNA glycosylase
26091at4891	Complete	Utg33252	814544	815305	-	416.1	206	https://www.orthodb.org/v10?query=26091at4891	Ribosomal protein S5
26111at4891	Duplicated	Utg33258	85983	86915	-	431.0	245	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26111at4891	Duplicated	Utg33272	691212	692150	+	441.0	248	https://www.orthodb.org/v10?query=26111at4891	6-Phosphogluconolactonase
26130at4891	Complete	Utg33284	120543	121934	-	377.3	257	https://www.orthodb.org/v10?query=26130at4891	fungal pheromone STE3G-protein-coupled receptor
